order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total
OITM073291,ORDR037956,PROD000953,SELR000140,1,2216.0,17.4,1830.42
OITM073292,ORDR037957,PROD000669,SELR000733,1,331.04,2.6,322.43
OITM073293,ORDR037958,PROD001267,SELR000766,1,22057.75,9.0,20072.55
OITM073294,ORDR037959,PROD002599,SELR000841,2,5156.64,23.2,7920.6
OITM073295,ORDR037959,PROD001535,SELR000099,1,638.03,20.8,505.32
OITM073296,ORDR037960,PROD003156,SELR000548,1,3538.1,7.8,3262.13
OITM073297,ORDR037961,PROD001959,SELR000424,2,1442.3,9.4,2613.45
OITM073298,ORDR037961,PROD002723,SELR000425,1,9526.92,10.8,8498.01
OITM073299,ORDR037962,PROD003095,SELR000484,1,3169.75,23.7,2418.52
OITM073300,ORDR037962,PROD002507,SELR000865,1,633.16,8.8,577.44
OITM073301,ORDR037962,PROD001686,SELR001062,5,1061.91,15.2,4502.5
OITM073302,ORDR037962,PROD003124,SELR000827,4,355.34,4.0,1364.51
OITM073303,ORDR037963,PROD002599,SELR000841,1,5156.64,24.3,3903.58
OITM073304,ORDR037964,PROD003452,SELR001001,1,45338.3,10.3,40668.46
OITM073305,ORDR037965,PROD001727,SELR001153,2,2134.79,26.5,3138.14
OITM073306,ORDR037966,PROD001907,SELR000315,1,6510.75,19.2,5260.69
OITM073307,ORDR037967,PROD001968,SELR000803,1,304.14,10.1,273.42
OITM073308,ORDR037967,PROD000681,SELR000230,1,12384.28,3.1,12000.37
OITM073309,ORDR037968,PROD000735,SELR000554,1,318.75,2.4,311.1
OITM073310,ORDR037969,PROD001637,SELR000869,1,5132.68,27.0,3746.86
OITM073311,ORDR037969,PROD000943,SELR000680,1,835.72,12.1,734.6
OITM073312,ORDR037970,PROD000648,SELR000239,1,652.68,18.2,533.89
OITM073313,ORDR037970,PROD002599,SELR000841,1,5156.64,23.9,3924.2
OITM073314,ORDR037971,PROD003253,SELR000953,2,1078.72,18.6,1756.16
OITM073315,ORDR037971,PROD000669,SELR000733,1,331.04,11.0,294.63
OITM073316,ORDR037971,PROD000628,SELR000231,1,3848.41,15.3,3259.6
OITM073317,ORDR037972,PROD001258,SELR000511,1,113.98,4.6,108.74
OITM073318,ORDR037973,PROD000548,SELR000242,3,10260.45,15.2,26102.58
OITM073319,ORDR037974,PROD001461,SELR000718,1,951.16,5.6,897.9
OITM073320,ORDR037975,PROD000347,SELR000138,1,2462.12,20.3,1962.31
OITM073321,ORDR037975,PROD000405,SELR000009,2,491.83,25.2,735.78
OITM073322,ORDR037976,PROD002635,SELR000131,1,423.93,7.2,393.41
OITM073323,ORDR037977,PROD002733,SELR000683,1,1775.32,18.6,1445.11
OITM073324,ORDR037977,PROD003462,SELR000220,1,582.71,15.1,494.72
OITM073325,ORDR037978,PROD002338,SELR000536,1,510.03,3.0,494.73
OITM073326,ORDR037978,PROD002782,SELR000208,1,8238.59,12.2,7233.48
OITM073327,ORDR037979,PROD001331,SELR001080,1,1728.47,8.1,1588.46
OITM073328,ORDR037979,PROD001013,SELR000474,3,60685.1,7.7,168037.04
OITM073329,ORDR037979,PROD001569,SELR000249,1,462.52,9.6,418.12
OITM073330,ORDR037980,PROD001206,SELR000005,1,54321.74,17.1,45032.72
OITM073331,ORDR037980,PROD002566,SELR001041,1,812.47,20.2,648.35
OITM073332,ORDR037981,PROD003257,SELR000025,1,6485.45,12.0,5707.2
OITM073333,ORDR037981,PROD000592,SELR000343,1,13009.14,18.2,10641.48
OITM073334,ORDR037981,PROD000568,SELR001010,1,43580.2,19.1,35256.38
OITM073335,ORDR037982,PROD002310,SELR000837,1,370.27,16.0,311.03
OITM073336,ORDR037982,PROD001823,SELR000422,1,8422.79,11.3,7471.01
OITM073337,ORDR037983,PROD001363,SELR000519,4,350.2,10.8,1249.51
OITM073338,ORDR037983,PROD000632,SELR000507,1,18331.74,12.1,16113.6
OITM073339,ORDR037983,PROD001963,SELR001157,1,1105.99,15.4,935.67
OITM073340,ORDR037983,PROD002393,SELR000845,1,1159.09,10.2,1040.86
OITM073341,ORDR037983,PROD001045,SELR000372,3,2157.38,11.4,5734.32
OITM073342,ORDR037984,PROD002249,SELR000358,1,21529.49,7.8,19850.19
OITM073343,ORDR037985,PROD002440,SELR000299,1,4162.65,13.5,3600.69
OITM073344,ORDR037985,PROD002568,SELR000569,1,16823.93,9.7,15192.01
OITM073345,ORDR037985,PROD003175,SELR000230,1,1587.05,12.2,1393.43
OITM073346,ORDR037986,PROD002599,SELR000841,2,5156.64,8.0,9488.22
OITM073347,ORDR037986,PROD001785,SELR000897,1,19046.84,7.6,17599.28
OITM073348,ORDR037986,PROD002130,SELR000072,1,18014.46,13.2,15636.55
OITM073349,ORDR037986,PROD001147,SELR000560,1,1172.69,19.3,946.36
OITM073350,ORDR037986,PROD001597,SELR000062,4,3485.47,11.4,12352.51
OITM073351,ORDR037987,PROD003453,SELR000248,1,232.66,12.6,203.34
OITM073352,ORDR037987,PROD000242,SELR001102,2,847.21,4.9,1611.39
OITM073353,ORDR037987,PROD000820,SELR000496,2,2530.62,12.2,4443.77
OITM073354,ORDR037988,PROD000229,SELR000555,1,1144.72,12.3,1003.92
OITM073355,ORDR037989,PROD000832,SELR000238,1,715.45,11.1,636.04
OITM073356,ORDR037989,PROD002850,SELR000060,2,4079.83,5.6,7702.72
OITM073357,ORDR037989,PROD003453,SELR000248,1,232.66,9.7,210.09
OITM073358,ORDR037990,PROD000592,SELR000343,1,13009.14,13.9,11200.87
OITM073359,ORDR037990,PROD000884,SELR001041,1,3624.08,19.8,2906.51
OITM073360,ORDR037991,PROD002656,SELR000869,3,5482.9,23.1,12649.05
OITM073361,ORDR037992,PROD002737,SELR001132,1,3757.94,20.8,2976.29
OITM073362,ORDR037992,PROD002992,SELR000583,1,1412.55,17.6,1163.94
OITM073363,ORDR037993,PROD003209,SELR001123,1,1067.93,6.7,996.38
OITM073364,ORDR037994,PROD000448,SELR000969,4,5494.16,29.8,15427.6
OITM073365,ORDR037995,PROD001033,SELR000436,1,1617.94,7.7,1493.36
OITM073366,ORDR037995,PROD002599,SELR000841,1,5156.64,8.8,4702.86
OITM073367,ORDR037995,PROD002968,SELR001005,2,5325.5,12.1,9362.23
OITM073368,ORDR037995,PROD001643,SELR000112,1,2436.34,19.0,1973.44
OITM073369,ORDR037996,PROD001876,SELR000400,3,5554.36,15.3,14113.63
OITM073370,ORDR037997,PROD003297,SELR001092,1,732.86,12.2,643.45
OITM073371,ORDR037997,PROD003072,SELR000758,3,63591.11,2.3,186385.54
OITM073372,ORDR037997,PROD001864,SELR001125,1,641.47,13.3,556.15
OITM073373,ORDR037997,PROD002895,SELR000827,1,1279.78,5.5,1209.39
OITM073374,ORDR037998,PROD002800,SELR000142,2,191.49,1.5,377.24
OITM073375,ORDR037999,PROD002878,SELR000637,1,58932.78,10.8,52568.04
OITM073376,ORDR037999,PROD000658,SELR000928,1,1371.32,22.1,1068.26
OITM073377,ORDR037999,PROD002286,SELR001171,1,18415.35,11.9,16223.92
OITM073378,ORDR037999,PROD001909,SELR000281,1,2431.93,12.4,2130.37
OITM073379,ORDR037999,PROD000296,SELR000088,2,522.04,28.2,749.65
OITM073380,ORDR038000,PROD002194,SELR000698,2,1191.45,24.2,1806.24
OITM073381,ORDR038000,PROD001474,SELR001132,1,13459.28,9.2,12221.03
OITM073382,ORDR038001,PROD001707,SELR000499,1,1181.08,17.6,973.21
OITM073383,ORDR038002,PROD000931,SELR001128,1,534.59,16.4,446.92
OITM073384,ORDR038003,PROD002130,SELR000072,2,18014.46,9.9,32462.06
OITM073385,ORDR038004,PROD000486,SELR001116,1,1298.02,27.4,942.36
OITM073386,ORDR038004,PROD000831,SELR001116,1,609.84,12.3,534.83
OITM073387,ORDR038005,PROD000460,SELR000218,1,682.95,8.1,627.63
OITM073388,ORDR038006,PROD002373,SELR000682,1,172.42,15.0,146.56
OITM073389,ORDR038007,PROD002599,SELR000841,1,5156.64,14.6,4403.77
OITM073390,ORDR038008,PROD002656,SELR000869,3,5482.9,23.4,12599.7
OITM073391,ORDR038009,PROD001212,SELR000432,1,860.42,2.2,841.49
OITM073392,ORDR038010,PROD001944,SELR000208,1,1744.32,8.8,1590.82
OITM073393,ORDR038011,PROD002135,SELR000099,1,2717.51,18.4,2217.49
OITM073394,ORDR038012,PROD001175,SELR000484,2,1116.95,22.0,1742.44
OITM073395,ORDR038012,PROD002173,SELR000404,1,536.64,11.1,477.07
OITM073396,ORDR038013,PROD001484,SELR000791,1,12216.14,8.6,11165.55
OITM073397,ORDR038013,PROD001513,SELR000164,1,6813.44,7.0,6336.5
OITM073398,ORDR038013,PROD000568,SELR001010,1,43580.2,9.3,39527.24
OITM073399,ORDR038013,PROD003472,SELR001051,1,911.25,12.0,801.9
OITM073400,ORDR038013,PROD003253,SELR000953,1,1078.72,14.5,922.31
OITM073401,ORDR038014,PROD001557,SELR000099,1,3493.43,13.4,3025.31
OITM073402,ORDR038014,PROD003370,SELR000015,1,3161.24,14.5,2702.86
OITM073403,ORDR038015,PROD003396,SELR000303,1,1464.23,7.1,1360.27
OITM073404,ORDR038016,PROD003430,SELR000085,2,395.29,15.4,668.83
OITM073405,ORDR038017,PROD001933,SELR000399,1,564.6,0.2,563.47
OITM073406,ORDR038018,PROD003142,SELR000125,2,4851.62,13.8,8364.19
OITM073407,ORDR038018,PROD003274,SELR001101,1,2746.43,20.6,2180.67
OITM073408,ORDR038018,PROD003124,SELR000827,1,355.34,10.6,317.67
OITM073409,ORDR038018,PROD001864,SELR001125,2,641.47,17.8,1054.58
OITM073410,ORDR038018,PROD000055,SELR000067,1,818.09,12.9,712.56
OITM073411,ORDR038018,PROD001032,SELR001032,1,584.66,13.2,507.48
OITM073412,ORDR038018,PROD000126,SELR000362,2,695.81,15.8,1171.74
OITM073413,ORDR038019,PROD000592,SELR000343,2,13009.14,18.6,21178.88
OITM073414,ORDR038020,PROD000052,SELR000410,1,1304.75,17.2,1080.33
OITM073415,ORDR038021,PROD003092,SELR000392,1,23898.05,4.4,22846.54
OITM073416,ORDR038022,PROD003108,SELR000379,1,1292.35,8.5,1182.5
OITM073417,ORDR038023,PROD003226,SELR000789,2,3054.11,8.1,5613.45
OITM073418,ORDR038024,PROD000669,SELR000733,1,331.04,0.0,331.04
OITM073419,ORDR038025,PROD000548,SELR000242,1,10260.45,10.1,9224.14
OITM073420,ORDR038025,PROD000592,SELR000343,1,13009.14,13.0,11317.95
OITM073421,ORDR038025,PROD000954,SELR000519,1,420.75,17.8,345.86
OITM073422,ORDR038025,PROD001567,SELR000741,1,1239.86,18.8,1006.77
OITM073423,ORDR038026,PROD000592,SELR000343,1,13009.14,17.6,10719.53
OITM073424,ORDR038027,PROD000473,SELR000435,1,457.9,6.4,428.59
OITM073425,ORDR038028,PROD000727,SELR000940,1,451.78,5.2,428.29
OITM073426,ORDR038029,PROD001455,SELR000252,3,1091.16,12.5,2864.3
OITM073427,ORDR038030,PROD001803,SELR000300,3,464.79,11.1,1239.59
OITM073428,ORDR038031,PROD002599,SELR000841,1,5156.64,14.6,4403.77
OITM073429,ORDR038031,PROD001540,SELR000286,1,2084.72,1.7,2049.28
OITM073430,ORDR038031,PROD002869,SELR000273,1,53717.0,6.0,50493.98
OITM073431,ORDR038032,PROD001312,SELR001054,1,424.37,19.4,342.04
OITM073432,ORDR038032,PROD002139,SELR000084,1,352.71,22.5,273.35
OITM073433,ORDR038032,PROD001534,SELR000225,1,1778.71,16.1,1492.34
OITM073434,ORDR038033,PROD000337,SELR001158,1,533.78,3.2,516.7
OITM073435,ORDR038034,PROD002103,SELR000948,1,5757.81,11.5,5095.66
OITM073436,ORDR038034,PROD003313,SELR001113,2,3438.92,10.2,6176.3
OITM073437,ORDR038034,PROD002511,SELR000425,1,5720.74,19.0,4633.8
OITM073438,ORDR038034,PROD000661,SELR000026,1,1246.75,17.2,1032.31
OITM073439,ORDR038034,PROD000592,SELR000343,2,13009.14,10.8,23208.31
OITM073440,ORDR038034,PROD002754,SELR001123,2,9749.05,8.0,17938.25
OITM073441,ORDR038035,PROD002656,SELR000869,1,5482.9,30.8,3794.17
OITM073442,ORDR038036,PROD000592,SELR000343,1,13009.14,18.7,10576.43
OITM073443,ORDR038037,PROD001933,SELR000399,3,564.6,0.0,1693.8
OITM073444,ORDR038037,PROD001983,SELR000097,1,1889.1,7.1,1754.97
OITM073445,ORDR038038,PROD002828,SELR000624,1,4246.91,17.3,3512.19
OITM073446,ORDR038039,PROD001577,SELR000865,1,829.59,12.8,723.4
OITM073447,ORDR038039,PROD002507,SELR000865,3,633.16,10.8,1694.34
OITM073448,ORDR038040,PROD001919,SELR000766,4,6978.16,9.6,25233.03
OITM073449,ORDR038040,PROD000879,SELR000413,1,14030.51,8.2,12880.01
OITM073450,ORDR038040,PROD002078,SELR000925,1,1541.05,9.1,1400.81
OITM073451,ORDR038040,PROD000037,SELR000996,1,1260.49,4.8,1199.99
OITM073452,ORDR038041,PROD001013,SELR000474,1,60685.1,5.3,57468.79
OITM073453,ORDR038042,PROD002913,SELR000258,4,494.9,3.4,1912.29
OITM073454,ORDR038042,PROD003223,SELR000205,1,377.51,13.2,327.68
OITM073455,ORDR038042,PROD001941,SELR000962,1,1956.64,27.1,1426.39
OITM073456,ORDR038043,PROD003225,SELR000458,1,474.5,8.4,434.64
OITM073457,ORDR038044,PROD001245,SELR000680,1,1762.09,14.5,1506.59
OITM073458,ORDR038045,PROD002093,SELR000791,1,11601.81,9.0,10557.65
OITM073459,ORDR038046,PROD003047,SELR000486,4,871.48,14.9,2966.52
OITM073460,ORDR038047,PROD001002,SELR000092,2,6484.4,19.6,10426.92
OITM073461,ORDR038047,PROD003286,SELR001126,1,1869.99,9.0,1701.69
OITM073462,ORDR038048,PROD003374,SELR000192,1,1175.75,7.0,1093.45
OITM073463,ORDR038049,PROD002599,SELR000841,1,5156.64,28.7,3676.68
OITM073464,ORDR038049,PROD001770,SELR000199,1,1575.18,10.6,1408.21
OITM073465,ORDR038050,PROD002180,SELR000822,2,532.11,16.5,888.62
OITM073466,ORDR038050,PROD001513,SELR000164,1,6813.44,9.1,6193.42
OITM073467,ORDR038050,PROD001864,SELR001125,1,641.47,17.1,531.78
OITM073468,ORDR038050,PROD000495,SELR000635,1,665.25,19.7,534.2
OITM073469,ORDR038050,PROD002036,SELR001155,1,4180.63,10.4,3745.84
OITM073470,ORDR038050,PROD001534,SELR000225,2,1778.71,4.6,3393.78
OITM073471,ORDR038051,PROD002994,SELR000999,3,1706.14,14.4,4381.37
OITM073472,ORDR038051,PROD002581,SELR001149,1,29231.43,11.8,25782.12
OITM073473,ORDR038052,PROD000001,SELR000473,4,1100.46,4.5,4203.76
OITM073474,ORDR038052,PROD001572,SELR000994,1,23684.51,7.4,21931.86
OITM073475,ORDR038053,PROD001412,SELR000478,1,20229.98,19.2,16345.82
OITM073476,ORDR038054,PROD000897,SELR000781,1,1396.81,5.2,1324.18
OITM073477,ORDR038055,PROD003000,SELR000358,1,1395.28,5.8,1314.35
OITM073478,ORDR038055,PROD001058,SELR000808,2,1903.74,28.0,2741.39
OITM073479,ORDR038056,PROD002635,SELR000131,1,423.93,5.7,399.77
OITM073480,ORDR038057,PROD001551,SELR000164,1,14852.67,10.8,13248.58
OITM073481,ORDR038058,PROD003370,SELR000015,1,3161.24,7.0,2939.95
OITM073482,ORDR038059,PROD003285,SELR000215,2,30847.74,12.6,53921.85
OITM073483,ORDR038060,PROD000216,SELR001180,1,2308.36,10.8,2059.06
OITM073484,ORDR038060,PROD002726,SELR000204,1,1212.5,21.6,950.6
OITM073485,ORDR038061,PROD000783,SELR001150,3,42105.76,16.4,105601.25
OITM073486,ORDR038061,PROD002078,SELR000925,1,1541.05,14.7,1314.52
OITM073487,ORDR038062,PROD002125,SELR000475,1,193.45,5.1,183.58
OITM073488,ORDR038063,PROD000240,SELR001124,1,9898.87,6.9,9215.85
OITM073489,ORDR038063,PROD003233,SELR000339,1,1221.76,2.1,1196.1
OITM073490,ORDR038063,PROD002582,SELR000462,1,2423.12,4.7,2309.23
OITM073491,ORDR038063,PROD000669,SELR000733,1,331.04,9.8,298.6
OITM073492,ORDR038063,PROD002797,SELR000125,4,1119.58,31.1,3085.56
OITM073493,ORDR038064,PROD002599,SELR000841,2,5156.64,15.1,8755.97
OITM073494,ORDR038065,PROD003264,SELR000208,1,9843.75,12.3,8632.97
OITM073495,ORDR038065,PROD001097,SELR000102,1,182.53,11.5,161.54
OITM073496,ORDR038065,PROD002178,SELR001182,2,593.76,13.1,1031.95
OITM073497,ORDR038065,PROD002869,SELR000273,2,53717.0,6.6,100343.36
OITM073498,ORDR038065,PROD001480,SELR000464,3,2215.23,13.9,5721.94
OITM073499,ORDR038066,PROD002465,SELR001172,1,3409.8,21.6,2673.28
OITM073500,ORDR038067,PROD002912,SELR000553,1,5570.14,22.2,4333.57
OITM073501,ORDR038067,PROD001933,SELR000399,3,564.6,6.3,1587.09
OITM073502,ORDR038067,PROD002157,SELR000643,1,4195.84,15.8,3532.9
OITM073503,ORDR038067,PROD003453,SELR000248,1,232.66,8.1,213.81
OITM073504,ORDR038068,PROD002160,SELR000492,3,455.79,14.9,1163.63
OITM073505,ORDR038068,PROD002286,SELR001171,1,18415.35,6.1,17292.01
OITM073506,ORDR038069,PROD002944,SELR000647,1,1241.94,20.6,986.1
OITM073507,ORDR038070,PROD001675,SELR001183,1,1429.98,12.6,1249.8
OITM073508,ORDR038070,PROD002847,SELR000818,2,7679.48,8.1,14114.88
OITM073509,ORDR038071,PROD002946,SELR000369,2,2880.69,9.0,5242.86
OITM073510,ORDR038071,PROD000592,SELR000343,1,13009.14,17.6,10719.53
OITM073511,ORDR038072,PROD002103,SELR000948,1,5757.81,18.1,4715.65
OITM073512,ORDR038073,PROD001441,SELR000306,1,5336.69,25.2,3991.84
OITM073513,ORDR038074,PROD001463,SELR001036,1,35.71,1.2,35.28
OITM073514,ORDR038075,PROD002927,SELR000807,1,2160.87,9.0,1966.39
OITM073515,ORDR038075,PROD001606,SELR000273,3,28653.02,8.5,78652.54
OITM073516,ORDR038076,PROD001477,SELR000122,1,21998.3,13.0,19138.52
OITM073517,ORDR038077,PROD001675,SELR001183,3,1429.98,11.4,3800.89
OITM073518,ORDR038077,PROD003355,SELR000441,2,194.91,1.7,383.19
OITM073519,ORDR038078,PROD003063,SELR000421,1,2859.08,18.2,2338.73
OITM073520,ORDR038078,PROD000714,SELR000741,1,1819.08,12.4,1593.51
OITM073521,ORDR038078,PROD000657,SELR000205,1,459.13,23.8,349.86
OITM073522,ORDR038078,PROD002265,SELR001158,1,7033.98,17.4,5810.07
OITM073523,ORDR038079,PROD002850,SELR000060,1,4079.83,21.1,3218.99
OITM073524,ORDR038079,PROD002918,SELR000635,1,816.88,12.2,717.22
OITM073525,ORDR038080,PROD001185,SELR000968,1,997.27,14.5,852.67
OITM073526,ORDR038080,PROD001933,SELR000399,1,564.6,13.4,488.94
OITM073527,ORDR038080,PROD001187,SELR000481,1,232.68,3.8,223.84
OITM073528,ORDR038081,PROD003453,SELR000248,2,232.66,14.4,398.31
OITM073529,ORDR038082,PROD003453,SELR000248,1,232.66,17.4,192.18
OITM073530,ORDR038083,PROD002731,SELR000511,2,973.87,1.5,1918.52
OITM073531,ORDR038084,PROD002366,SELR000707,1,3977.99,16.4,3325.6
OITM073532,ORDR038085,PROD003274,SELR001101,1,2746.43,18.1,2249.33
OITM073533,ORDR038085,PROD001778,SELR000269,1,3385.41,13.7,2921.61
OITM073534,ORDR038086,PROD001075,SELR000129,1,2414.1,18.3,1972.32
OITM073535,ORDR038086,PROD001654,SELR001165,1,1022.19,13.0,889.31
OITM073536,ORDR038087,PROD002663,SELR000988,1,696.37,7.2,646.23
OITM073537,ORDR038087,PROD002557,SELR001080,1,7496.1,13.2,6506.61
OITM073538,ORDR038087,PROD003180,SELR000474,1,12543.38,8.6,11464.65
OITM073539,ORDR038087,PROD003169,SELR000555,1,511.5,23.7,390.27
OITM073540,ORDR038088,PROD001507,SELR000205,1,5832.72,14.6,4981.14
OITM073541,ORDR038088,PROD000581,SELR000540,2,741.51,4.7,1413.32
OITM073542,ORDR038089,PROD003461,SELR000109,1,7763.41,8.0,7142.34
OITM073543,ORDR038090,PROD002103,SELR000948,1,5757.81,20.1,4600.49
OITM073544,ORDR038090,PROD002848,SELR000374,2,119.24,0.3,237.76
OITM073545,ORDR038090,PROD000987,SELR001168,2,13876.6,10.8,24755.85
OITM073546,ORDR038090,PROD002103,SELR000948,1,5757.81,10.1,5176.27
OITM073547,ORDR038090,PROD002232,SELR000067,1,394.07,25.8,292.4
OITM073548,ORDR038090,PROD000232,SELR001067,1,555.26,8.2,509.73
OITM073549,ORDR038091,PROD001013,SELR000474,1,60685.1,3.0,58864.55
OITM073550,ORDR038091,PROD002599,SELR000841,3,5156.64,15.5,13072.08
OITM073551,ORDR038091,PROD002359,SELR000183,1,2947.04,12.4,2581.61
OITM073552,ORDR038092,PROD000465,SELR000545,1,1298.46,9.1,1180.3
OITM073553,ORDR038093,PROD000033,SELR000330,1,2641.85,28.6,1886.28
OITM073554,ORDR038093,PROD002845,SELR000194,1,8213.53,13.0,7145.77
OITM073555,ORDR038093,PROD000590,SELR000108,1,3183.7,8.4,2916.27
OITM073556,ORDR038093,PROD001031,SELR000684,1,1480.68,7.2,1374.07
OITM073557,ORDR038093,PROD002599,SELR000841,5,5156.64,12.0,22689.22
OITM073558,ORDR038093,PROD000931,SELR001128,1,534.59,15.7,450.66
OITM073559,ORDR038093,PROD000630,SELR000650,1,251.29,3.6,242.24
OITM073560,ORDR038093,PROD002581,SELR001149,1,29231.43,9.2,26542.14
OITM073561,ORDR038093,PROD002913,SELR000258,1,494.9,13.2,429.57
OITM073562,ORDR038093,PROD003127,SELR000078,1,20441.75,13.1,17763.88
OITM073563,ORDR038094,PROD002599,SELR000841,1,5156.64,25.1,3862.32
OITM073564,ORDR038095,PROD000533,SELR000202,2,25630.37,9.9,46185.93
OITM073565,ORDR038096,PROD000736,SELR000514,1,1068.87,21.9,834.79
OITM073566,ORDR038096,PROD000934,SELR000335,1,33114.02,9.0,30133.76
OITM073567,ORDR038097,PROD002956,SELR001106,1,3039.89,15.3,2574.79
OITM073568,ORDR038098,PROD001436,SELR000649,1,3457.67,14.9,2942.48
OITM073569,ORDR038099,PROD001502,SELR000764,1,1415.66,12.2,1242.95
OITM073570,ORDR038100,PROD000897,SELR000781,1,1396.81,0.0,1396.81
OITM073571,ORDR038100,PROD003271,SELR000264,2,3022.99,21.3,4758.19
OITM073572,ORDR038101,PROD001675,SELR001183,3,1429.98,16.2,3594.97
OITM073573,ORDR038101,PROD003117,SELR000735,1,4151.29,11.2,3686.35
OITM073574,ORDR038102,PROD002809,SELR000462,1,5547.84,9.0,5048.53
OITM073575,ORDR038102,PROD002078,SELR000925,1,1541.05,8.7,1406.98
OITM073576,ORDR038103,PROD001508,SELR000176,1,53354.77,9.8,48126.0
OITM073577,ORDR038104,PROD000245,SELR000581,1,3571.07,18.6,2906.85
OITM073578,ORDR038104,PROD001775,SELR000029,1,2560.88,10.9,2281.74
OITM073579,ORDR038104,PROD002599,SELR000841,2,5156.64,10.7,9209.76
OITM073580,ORDR038105,PROD001513,SELR000164,1,6813.44,8.3,6247.92
OITM073581,ORDR038105,PROD002563,SELR000681,1,826.35,8.8,753.63
OITM073582,ORDR038105,PROD002599,SELR000841,1,5156.64,10.0,4640.98
OITM073583,ORDR038105,PROD002599,SELR000841,1,5156.64,21.9,4027.34
OITM073584,ORDR038105,PROD002561,SELR000481,4,200.71,1.1,794.01
OITM073585,ORDR038105,PROD002286,SELR001171,1,18415.35,20.1,14713.86
OITM073586,ORDR038106,PROD000943,SELR000680,1,835.72,11.6,738.78
OITM073587,ORDR038107,PROD002449,SELR000128,1,314.67,13.0,273.76
OITM073588,ORDR038108,PROD000155,SELR000487,4,2849.11,12.2,10006.07
OITM073589,ORDR038108,PROD000075,SELR001184,1,14416.82,12.6,12600.3
OITM073590,ORDR038108,PROD001312,SELR001054,1,424.37,19.8,340.34
OITM073591,ORDR038109,PROD003033,SELR000269,1,5452.05,5.3,5163.09
OITM073592,ORDR038109,PROD000339,SELR000970,1,2403.53,7.2,2230.48
OITM073593,ORDR038110,PROD002749,SELR000718,2,719.47,7.3,1333.9
OITM073594,ORDR038111,PROD001557,SELR000099,1,3493.43,18.0,2864.61
OITM073595,ORDR038111,PROD003086,SELR000356,1,255.87,10.8,228.24
OITM073596,ORDR038111,PROD001461,SELR000718,1,951.16,3.1,921.67
OITM073597,ORDR038111,PROD002631,SELR001052,3,472.06,9.7,1278.81
OITM073598,ORDR038112,PROD002728,SELR000737,1,2576.3,12.0,2267.14
OITM073599,ORDR038113,PROD003453,SELR000248,1,232.66,8.3,213.35
OITM073600,ORDR038114,PROD002779,SELR000912,1,727.84,18.7,591.73
OITM073601,ORDR038115,PROD002582,SELR000462,1,2423.12,16.3,2028.15
OITM073602,ORDR038116,PROD001134,SELR000107,2,396.94,10.4,711.32
OITM073603,ORDR038117,PROD001933,SELR000399,1,564.6,3.6,544.27
OITM073604,ORDR038117,PROD001652,SELR000176,2,4649.51,7.6,8592.29
OITM073605,ORDR038117,PROD002721,SELR001131,1,226.94,14.5,194.03
OITM073606,ORDR038118,PROD002994,SELR000999,2,1706.14,12.5,2985.75
OITM073607,ORDR038118,PROD003405,SELR001182,3,2091.02,22.1,4886.71
OITM073608,ORDR038118,PROD002839,SELR000155,1,36.07,8.1,33.15
OITM073609,ORDR038119,PROD002809,SELR000462,2,5547.84,17.0,9209.41
OITM073610,ORDR038119,PROD001968,SELR000803,2,304.14,14.1,522.51
OITM073611,ORDR038120,PROD002599,SELR000841,2,5156.64,10.9,9189.13
OITM073612,ORDR038120,PROD002686,SELR000065,1,1288.02,11.5,1139.9
OITM073613,ORDR038120,PROD002599,SELR000841,2,5156.64,22.2,8023.73
OITM073614,ORDR038120,PROD000669,SELR000733,1,331.04,5.0,314.49
OITM073615,ORDR038120,PROD000592,SELR000343,1,13009.14,13.9,11200.87
OITM073616,ORDR038121,PROD003076,SELR001185,1,1706.9,9.5,1544.74
OITM073617,ORDR038121,PROD003086,SELR000356,1,255.87,0.4,254.85
OITM073618,ORDR038121,PROD000448,SELR000969,1,5494.16,25.3,4104.14
OITM073619,ORDR038122,PROD000123,SELR000588,1,12074.34,18.6,9828.51
OITM073620,ORDR038123,PROD001617,SELR000921,2,2842.27,23.3,4360.04
OITM073621,ORDR038123,PROD002609,SELR000483,4,295.83,0.3,1179.77
OITM073622,ORDR038124,PROD003275,SELR000153,3,1127.96,18.6,2754.48
OITM073623,ORDR038125,PROD002169,SELR000726,1,5941.07,10.5,5317.26
OITM073624,ORDR038125,PROD001557,SELR000099,1,3493.43,6.8,3255.88
OITM073625,ORDR038126,PROD002180,SELR000822,1,532.11,7.3,493.27
OITM073626,ORDR038127,PROD003086,SELR000356,1,255.87,0.2,255.36
OITM073627,ORDR038127,PROD000358,SELR001000,1,2475.51,14.7,2111.61
OITM073628,ORDR038128,PROD001933,SELR000399,2,564.6,7.5,1044.51
OITM073629,ORDR038129,PROD003240,SELR000932,1,366.45,4.8,348.86
OITM073630,ORDR038129,PROD002737,SELR001132,1,3757.94,7.0,3494.88
OITM073631,ORDR038129,PROD003137,SELR000569,1,971.79,9.3,881.41
OITM073632,ORDR038129,PROD001217,SELR000464,1,2964.16,12.6,2590.68
OITM073633,ORDR038129,PROD003250,SELR000590,1,7305.13,6.8,6808.38
OITM073634,ORDR038129,PROD002130,SELR000072,2,18014.46,9.1,32750.29
OITM073635,ORDR038129,PROD001691,SELR000294,1,419.68,6.1,394.08
